"FK_STEIG_ID_VON";"FK_STEIG_ID_NACH";"GEOMETRIE_WGS84"
235990127;235990128;"LINESTRING (16.325955 48.1744061, 16.3259191 48.1741545, 16.3259101 48.1738969, 16.3259011 48.173843, 16.3259191 48.1736932, 16.325946 48.1736214, 16.325991 48.1735495, 16.3260538 48.1734716, 16.3261796 48.1733578, 16.3262694 48.1732739, 16.3263772 48.173196, 16.3273205 48.1723573, 16.3274372 48.1722974, 16.3276618 48.1723453, 16.3278505 48.1723933, 16.3281918 48.1725191, 16.3296471 48.1731481, 16.3297279 48.17319, 16.3297998 48.173226, 16.3298537 48.1732739, 16.3299166 48.1733398, 16.3299615 48.1734416, 16.3299256 48.1735195, 16.3299169709064 48.1735941896037)"
235990128;235990129;"LINESTRING (16.3299169679866 48.1735942148763, 16.3299256 48.1735195, 16.3299615 48.1734416, 16.3299166 48.1733398, 16.3298537 48.1732739, 16.3297998 48.173226, 16.3297279 48.17319, 16.3296471 48.1731481, 16.3281918 48.1725191, 16.3278505 48.1723933, 16.3276618 48.1723453, 16.3274372 48.1722974, 16.3281017708979 48.1721656454214)"
235990129;235990130;"LINESTRING (16.328102 48.1721656, 16.3295752 48.171878, 16.3301142 48.1717822, 16.3310575 48.1716324, 16.3321354 48.1715246, 16.3326565 48.1714647, 16.3329529 48.1714407, 16.3331954 48.1714227)"
235990130;235990131;"LINESTRING (16.3331982377601 48.1714224959654, 16.3335278 48.1713988, 16.3336536 48.1713868, 16.3339141 48.1713628, 16.3341207 48.1713329, 16.334489 48.1712909, 16.3346238 48.171273, 16.3348124 48.171255, 16.3351448 48.171231, 16.3354772 48.1712011, 16.3361689 48.1711472, 16.3365102 48.1711112, 16.3369055 48.1710753, 16.3374175 48.1710273, 16.3375882 48.1710094, 16.3377499 48.1709914)"
235990131;235990132;"LINESTRING (16.3377584890647 48.1709899658375, 16.3378577 48.1709734, 16.338208 48.1709315, 16.3385135 48.1708955, 16.3388638 48.1708476, 16.3394567 48.1707757, 16.3400226 48.1707038, 16.3405526 48.1706379, 16.3411186 48.170566, 16.3411815 48.1705541, 16.3416845 48.1704941, 16.3417564 48.1704822, 16.3424301 48.1703923, 16.343005 48.1703144, 16.3431488 48.1702964, 16.3432925 48.1702725, 16.3436339 48.1702186, 16.3439662 48.1701586, 16.3442268 48.1701047, 16.3445681 48.1700268, 16.3450173 48.169919, 16.3451161 48.169895, 16.345188 48.1700089, 16.3452598 48.1701167, 16.3452777787165 48.1701466645275)"
235990132;235990133;"LINESTRING (16.3452778 48.1701467, 16.3452958 48.1701826, 16.3453407 48.1702605, 16.3453766 48.1703204, 16.3454125 48.1703983, 16.3454574 48.1705001, 16.3454574 48.1705061, 16.3454844 48.170578, 16.3455203 48.1706739, 16.3455473 48.1707937, 16.3455563 48.1708236, 16.3455832 48.1709674, 16.3456012 48.1710453, 16.3456102 48.1711412, 16.3456102 48.1711591, 16.3456102 48.1711951, 16.3456102 48.171273, 16.3456102 48.1712969, 16.3456102 48.1714167, 16.3455922 48.1716025, 16.3455742 48.1717043, 16.3455832 48.1717762, 16.3455473 48.1721536, 16.3455293 48.1722794, 16.3455113 48.1724532, 16.3454754 48.1725969, 16.3454305 48.1727587, 16.3453946 48.1728486, 16.3453766 48.1729025, 16.3452868 48.1731002, 16.3452239 48.173196, 16.34517 48.1732679, 16.3451071 48.1733638, 16.3450352 48.1734536, 16.3450173 48.1734776, 16.3449279123484 48.1735728540281)"
235990133;235990134;"LINESTRING (16.3449274 48.1735734, 16.3448286 48.1736813, 16.3447388 48.1737352, 16.3453766 48.1739508, 16.3457539 48.1740766, 16.3460863 48.1741905, 16.3466792 48.1743762, 16.3470475 48.17449, 16.347272 48.1745379, 16.3476763 48.1746338, 16.348889 48.1749093, 16.3491405 48.1749632)"
235990134;235990135;"LINESTRING (16.3491434621854 48.1749638694922, 16.3518441905388 48.1755742300667)"
235990135;235990136;"LINESTRING (16.3518445 48.1755743, 16.3520601 48.1756222, 16.3527069 48.175766, 16.3543957 48.1761374, 16.3545753 48.1761673, 16.3546562 48.1761673, 16.3547281 48.1761434, 16.3547999 48.1761134, 16.3551503 48.1759696, 16.3553838 48.1758738, 16.3554647 48.1758199, 16.3563271 48.1754545, 16.3566040421365 48.175335227869)"
235990136;235990137;"LINESTRING (16.3566055 48.1753346, 16.3571715 48.175095, 16.357953 48.1747596, 16.3587974 48.1744001, 16.3584651 48.173825)"
235990137;235990138;"LINESTRING (16.3584641937579 48.1738234036382, 16.3583393 48.1736034, 16.3595969 48.1733997, 16.3608725 48.173196)"
235990138;235990139;"LINESTRING (16.3608757870621 48.1731954817683, 16.3613666 48.1731181, 16.36222 48.1729744, 16.3631183 48.1728366, 16.3640616 48.1726808, 16.3650587 48.172531, 16.3652833 48.1724951)"
235990139;235990140;"LINESTRING (16.3652845459893 48.172494914677, 16.3664511 48.1723214, 16.3674931 48.1721596, 16.3684992 48.1720039, 16.3692808 48.171884, 16.3701342 48.1717522, 16.3717152 48.1715066, 16.3720189004445 48.1714529999568)"
235990140;235990141;"LINESTRING (16.3720206 48.1714527, 16.3729279 48.1712849, 16.3736556 48.1711352, 16.3743742 48.1709854, 16.3750749 48.1708476, 16.3754246027404 48.1707758225902)"
235990141;235990142;"LINESTRING (16.3754252 48.1707757, 16.3758475 48.1706918, 16.3764763 48.17056, 16.3771859 48.1704043, 16.3777519 48.1702845, 16.3783178 48.1702605, 16.3784346 48.1702545, 16.3785053306933 48.1702604024226)"
235990142;235990143;"LINESTRING (16.3785065 48.1702605, 16.3790455 48.1703084, 16.3796922 48.1703504, 16.379818 48.1703623, 16.3795934 48.1708656, 16.3793868 48.1713568, 16.3790544 48.1722016, 16.3786502 48.173178, 16.3778327 48.1731062, 16.3776316284007 48.173111942127)"
235990166;235990167;"LINESTRING (16.3776261 48.1731121, 16.3771141 48.1731361, 16.3759373 48.173214, 16.3751558 48.1732619, 16.3744012 48.1733098, 16.3736556 48.1733578, 16.3725506 48.1734297, 16.3722452 48.1727048, 16.3722099091134 48.1726164253312)"
235990167;235990168;"LINESTRING (16.3722093 48.1726149, 16.3721554 48.1724831, 16.3717152 48.1715066, 16.3701342 48.1717522, 16.3692808 48.171884, 16.3684992 48.1720039, 16.3674931 48.1721596, 16.3664511 48.1723214, 16.3660648 48.1723753)"
235990168;235990169;"LINESTRING (16.366060146997 48.1723760201025, 16.3650587 48.172531, 16.3652743 48.1739389, 16.3642592 48.1740107, 16.3637941076186 48.1740405710626)"
235990169;235990170;"LINESTRING (16.3637921 48.1740407, 16.363298 48.1740766, 16.3623727 48.1741425, 16.3615193 48.1742024, 16.3607019 48.1742623, 16.3604710180834 48.1742800905614)"
235990170;235990171;"LINESTRING (16.3604683 48.1742803, 16.3601539 48.1742983, 16.3598754 48.1743223, 16.3592196 48.1743702, 16.3587974 48.1744001, 16.357953 48.1747596, 16.3571715 48.175095, 16.3566066118478 48.1753341293358)"
235990171;235990172;"LINESTRING (16.3566055 48.1753346, 16.3563271 48.1754545, 16.3554647 48.1758199, 16.3553838 48.1758738, 16.3551503 48.1759696, 16.3547999 48.1761134, 16.3547281 48.1761434, 16.3546562 48.1761673, 16.3545753 48.1761673, 16.3543957 48.1761374, 16.3527069 48.175766, 16.3520601 48.1756222, 16.3518374219565 48.1755747098941)"
235990172;235990173;"LINESTRING (16.3518355 48.1755743, 16.348889 48.1749093, 16.3485778416417 48.174838141335)"
235990173;235990174;"LINESTRING (16.3485746 48.1748374, 16.3476763 48.1746338, 16.347272 48.1745379, 16.3470475 48.17449, 16.3466792 48.1743762, 16.3460863 48.1741905, 16.3457539 48.1740766, 16.3453766 48.1739508, 16.3447388 48.1737352, 16.3448286 48.1736813, 16.344927176099 48.173573644524)"
235990174;235990175;"LINESTRING (16.3449274 48.1735734, 16.3450173 48.1734776, 16.3450352 48.1734536, 16.3451071 48.1733638, 16.34517 48.1732679, 16.3452239 48.173196, 16.3452868 48.1731002, 16.3453766 48.1729025, 16.3453946 48.1728486, 16.3454305 48.1727587, 16.3454754 48.1725969, 16.3455113 48.1724532, 16.3455293 48.1722794, 16.3455473 48.1721536, 16.3455832 48.1717762, 16.3455742 48.1717043, 16.3455922 48.1716025, 16.3456102 48.1714167, 16.3456102 48.1712969, 16.3456102 48.171273, 16.3456102 48.1711951, 16.3456102 48.1711591, 16.3456102 48.1711412, 16.3456012 48.1710453, 16.3455832 48.1709674, 16.3455563 48.1708236, 16.3455473 48.1707937, 16.3455203 48.1706739, 16.3454844 48.170578, 16.3454574 48.1705061, 16.3454574 48.1705001, 16.3454125 48.1703983, 16.3453766 48.1703204, 16.3453407 48.1702605, 16.3452958 48.1701826, 16.3452598 48.1701167, 16.345188 48.1700089, 16.3451161 48.169895, 16.3450173 48.169919, 16.3447837 48.1699729)"
235990175;235990176;"LINESTRING (16.3447787704118 48.1699741324028, 16.3445681 48.1700268, 16.3442268 48.1701047, 16.3439662 48.1701586, 16.3436339 48.1702186, 16.3432925 48.1702725, 16.3431488 48.1702964, 16.343005 48.1703144, 16.3424301 48.1703923, 16.3417564 48.1704822, 16.3416845 48.1704941, 16.3411815 48.1705541, 16.3411186 48.170566, 16.3405526 48.1706379, 16.3400226 48.1707038, 16.3394567 48.1707757, 16.3388638 48.1708476, 16.3385135 48.1708955, 16.338208 48.1709315, 16.3378577 48.1709734, 16.3375882 48.1710094, 16.3374175 48.1710273, 16.3371491803735 48.1710511948847)"
235990176;235990177;"LINESTRING (16.337148 48.1710513, 16.3369055 48.1710753, 16.3365102 48.1711112, 16.3361689 48.1711472, 16.3354772 48.1712011, 16.3351448 48.171231, 16.3348124 48.171255, 16.3346238 48.171273, 16.334489 48.1712909, 16.3341207 48.1713329, 16.3339141 48.1713628, 16.3336536 48.1713868, 16.3335278 48.1713988, 16.3332044 48.1714227)"
235990177;235990178;"LINESTRING (16.3332044 48.1714227, 16.3329529 48.1714407, 16.3326565 48.1714647, 16.3321354 48.1715246, 16.3310575 48.1716324, 16.3301142 48.1717822, 16.3295752 48.171878, 16.328102 48.1721656)"
235990178;235990179;"LINESTRING (16.3280990023351 48.1721661943125, 16.3274372 48.1722974, 16.3276618 48.1723453, 16.3278505 48.1723933, 16.3281918 48.1725191, 16.3296471 48.1731481)"
235990179;235990180;"LINESTRING (16.3296471 48.1731481, 16.3297279 48.17319, 16.3297998 48.173226, 16.3298537 48.1732739, 16.3299166 48.1733398, 16.3299615 48.1734416, 16.3299256 48.1735195, 16.3298268 48.1740167, 16.3298357 48.1740527, 16.3298627 48.1742803, 16.3292698 48.1741126, 16.3283535 48.173861, 16.3278235 48.1737052, 16.3270959 48.173873, 16.3262523059446 48.174076405676)"
235990180;235990181;"LINESTRING (16.3262515 48.1740766, 16.3259191 48.1741545, 16.3260089 48.1747296, 16.3260449 48.1749573, 16.3261347 48.1754964, 16.3261706 48.1756941, 16.3262605 48.1761194, 16.3263054 48.176371, 16.3264581 48.1772935, 16.326494 48.1774732)"
235990181;235990182;"LINESTRING (16.3264945906744 48.1774763700451, 16.3266737 48.1784376, 16.3268084 48.1792283, 16.3269611 48.180025, 16.3269701 48.1802945)"
235990182;235990183;"LINESTRING (16.3269701233196 48.1802953536395, 16.3269881 48.1809534, 16.3269791 48.1815703, 16.3269701 48.1821154, 16.3269791 48.1827323, 16.3269881 48.1830438, 16.3271588 48.1830677, 16.3285512 48.1832115, 16.3285512 48.1835349)"
218542249;218542250;"LINESTRING (16.331739227454 48.1727391211989, 16.3310575 48.1716324, 16.3321354 48.1715246, 16.3326565 48.1714647, 16.3329529 48.1714407, 16.3335278 48.1713988, 16.3336536 48.1713868, 16.3339141 48.1713628, 16.3341207 48.1713329, 16.334489 48.1712909, 16.3346238 48.171273, 16.3348124 48.171255, 16.3351448 48.171231, 16.3354772 48.1712011, 16.3361689 48.1711472, 16.3365102 48.1711112, 16.3369055 48.1710753, 16.3374175 48.1710273, 16.3375882 48.1710094, 16.3378577 48.1709734, 16.338208 48.1709315, 16.3385135 48.1708955, 16.3388638 48.1708476, 16.3394567 48.1707757, 16.3400226 48.1707038, 16.3405526 48.1706379, 16.3411186 48.170566, 16.3411815 48.1705541, 16.3416845 48.1704941, 16.3417564 48.1704822, 16.3424301 48.1703923, 16.343005 48.1703144, 16.3431488 48.1702964, 16.3431308 48.1702126, 16.3426367 48.1694157, 16.3426098 48.1693259, 16.3426457 48.1692899, 16.3427086 48.169272, 16.3427984 48.169254, 16.3428793 48.169242, 16.3429961 48.169212, 16.3439932 48.1689245, 16.344083 48.1689065, 16.3441549 48.1689005, 16.3442178 48.1688945, 16.3443974 48.1688945, 16.3444693 48.1688885, 16.3445502 48.1688706, 16.3446663432564 48.1688407431221)"
218542250;218542251;"LINESTRING (16.3446685569542 48.1688401210537, 16.3449364 48.1687627, 16.3458707 48.1684871, 16.347317 48.1680797, 16.3472108146858 48.1679086017806)"
218542251;218542252;"LINESTRING (16.3472092 48.167906, 16.3464186 48.1666118, 16.3464097 48.1665519, 16.3462569 48.1663122, 16.3463019 48.1661684, 16.3460863 48.1662883, 16.3459605 48.1663542, 16.3458347 48.1664441, 16.3457269 48.1665399, 16.345682 48.1665998, 16.3453766 48.1669713, 16.3452868 48.1670432, 16.3450263 48.1672349, 16.3449544 48.1672829, 16.3449005 48.1673128, 16.3448376 48.1673428, 16.3445232 48.1674626, 16.3445951 48.1675045, 16.34464 48.1677023, 16.3446849 48.1677801, 16.3447025436546 48.167862339037)"
218542259;218542260;"LINESTRING (16.3447029 48.167864, 16.3448466 48.1684392, 16.3449364 48.1687627, 16.3445502 48.1688706, 16.3444693 48.1688885, 16.3443974 48.1688945, 16.3442178 48.1688945, 16.3441549 48.1689005, 16.344083 48.1689065, 16.3439932 48.1689245, 16.3429961 48.169212, 16.3428793 48.169242, 16.3427984 48.169254, 16.3427086 48.169272, 16.3426457 48.1692899, 16.3426098 48.1693259, 16.3426367 48.1694157, 16.3431308 48.1702126, 16.3431488 48.1702964, 16.343005 48.1703144, 16.3424301 48.1703923, 16.3417564 48.1704822, 16.3416845 48.1704941, 16.3411815 48.1705541, 16.3411186 48.170566, 16.3405526 48.1706379, 16.3400226 48.1707038, 16.3394567 48.1707757, 16.3388638 48.1708476, 16.3385135 48.1708955, 16.338208 48.1709315, 16.3378577 48.1709734, 16.3375882 48.1710094, 16.3374175 48.1710273, 16.3374984 48.1711412, 16.3375163 48.1712011, 16.3375343 48.1716923, 16.3375433 48.1718241, 16.3375792 48.1726748, 16.3372468 48.1726868, 16.3367258 48.1726988, 16.3363575 48.1727108, 16.3360521 48.1727227, 16.3357017 48.1727347, 16.3348124 48.1727647, 16.3338153 48.1728006, 16.3317761 48.1728006, 16.3317402 48.1727407)"
215281567;215281568;"LINESTRING (16.3339051 48.1749093, 16.3343543 48.1750052, 16.3344082 48.1750231, 16.3344621 48.1750651, 16.3344351 48.1752208, 16.3321983 48.1747596, 16.3317042 48.1746577, 16.3312677399462 48.1745686427193)"
215281568;215281569;"LINESTRING (16.3312641 48.1745679, 16.3306532 48.1744481, 16.3302669 48.1743702, 16.3298627 48.1742803, 16.3292698 48.1741126, 16.3283535 48.173861, 16.3278235 48.1737052, 16.3270959 48.173873, 16.3262523059446 48.174076405676)"
215281569;215281570;"LINESTRING (16.3262515 48.1740766, 16.3259191 48.1741545, 16.3253801 48.1742803, 16.3240775 48.1745918, 16.3237542 48.1746697, 16.3232421 48.1747895, 16.3228469 48.1748854, 16.3227121 48.1749213)"
215281570;215281571;"LINESTRING (16.3227104065835 48.1749217182936, 16.3224696 48.1749812, 16.3220923 48.1750711, 16.3214006 48.1752388, 16.3210951 48.1753107, 16.3207268 48.1754005, 16.3203406 48.1754904, 16.3193165 48.175742, 16.3189392 48.1758319)"
215281571;215281572;"LINESTRING (16.3189379973704 48.1758321862366, 16.3185619 48.1759217, 16.317969731297 48.176065322636)"
215281572;215281573;"LINESTRING (16.3179678081177 48.1760658056255, 16.3177354 48.1761254, 16.3176995 48.1760535, 16.3176636 48.1759936, 16.3176456 48.1759397, 16.3176187 48.1757899, 16.3175827 48.1755323, 16.3175558 48.1753586, 16.3175109 48.1750711, 16.3174659 48.1747715, 16.3173941 48.1742623, 16.3173851 48.1742384, 16.3173671 48.1742144, 16.3173402 48.1741845, 16.3170527 48.1739269, 16.3167219668876 48.1740580390661)"
215281573;215281574;"LINESTRING (16.3167203 48.1740587, 16.316379 48.1742024, 16.315831 48.1743882, 16.3146812 48.1747715, 16.3142949 48.1749093, 16.3141242 48.1749393)"
215281574;215281575;"LINESTRING (16.3141242 48.1749393, 16.3139805 48.1749632, 16.3138906 48.1750231, 16.3137918 48.1750231, 16.3136571 48.1749932, 16.3135762 48.1749573, 16.3135134 48.1749213, 16.3134056 48.1748494, 16.3133606 48.1748195, 16.3133517 48.1748135, 16.3131630168351 48.1746637133646)"
215281575;215281576;"LINESTRING (16.313163 48.1746637, 16.3130642 48.1745858, 16.3125791 48.1741845, 16.3122377 48.1739089, 16.3119952 48.1737112, 16.3117527 48.1735135, 16.3115101 48.1733158, 16.311052 48.1729444, 16.3098392 48.1719559, 16.3081594 48.170584, 16.3081459099186 48.1705750066132)"
215281576;215281577;"LINESTRING (16.3081414 48.170572, 16.3080785 48.1705181, 16.3080157 48.1704402, 16.3078001 48.1704822, 16.3076114 48.1705361, 16.3046919 48.171231)"
215281577;215281578;"LINESTRING (16.3046891778794 48.1712315740876, 16.3045212 48.171267, 16.3022665 48.1718121, 16.3021137 48.1718481, 16.3011615 48.1727048, 16.3010807 48.1727767)"
215281578;215281579;"LINESTRING (16.3010783749041 48.1727787351418, 16.3005058 48.1732799, 16.2999578 48.1737472, 16.2991044 48.174454, 16.2990415 48.1745259, 16.2989876 48.1745679, 16.2979276 48.175107, 16.297712 48.1752268, 16.2971944033783 48.1754470517817)"
215281579;215281580;"LINESTRING (16.297191 48.1754485, 16.2970472 48.1755084, 16.296616 48.1756941, 16.2963645 48.1758259, 16.295053 48.1765567, 16.2948374 48.1763171)"
215281580;215281581;"LINESTRING (16.2948374 48.1763171, 16.2947655 48.1762272, 16.2945948 48.1758558, 16.2940828 48.1746278, 16.2933821 48.1748434, 16.2930587 48.1749273, 16.2927802 48.1749872, 16.2921874 48.175125, 16.2921335 48.1751909, 16.2919718 48.1753406, 16.2917112 48.1755743, 16.2916034 48.1755803, 16.2915495 48.1755803, 16.2914956 48.1755803)"
215281599;215281600;"LINESTRING (16.2914776671768 48.1755743000007, 16.2914597 48.1755743, 16.2914238 48.1755683, 16.2913879 48.1755503, 16.2913519 48.1755263, 16.291325 48.1754964, 16.291298 48.1754664, 16.2912801 48.1754245, 16.2911902 48.1754065, 16.2915855 48.1752688, 16.2921874 48.175125, 16.2927802 48.1749872, 16.2930587 48.1749273, 16.2933821 48.1748434, 16.2940828 48.1746278, 16.2947655 48.1742923, 16.2950799 48.1741186, 16.2955021 48.173837, 16.2967059 48.1746158, 16.2968855 48.1747236, 16.2973333241285 48.1749983558617)"
215281600;215281601;"LINESTRING (16.2973347 48.1749992, 16.297712 48.1752268, 16.2979276 48.175107, 16.2989876 48.1745679, 16.2990415 48.1745259, 16.2991044 48.174454, 16.2999578 48.1737472, 16.3005058 48.1732799, 16.3010784462695 48.1727786726761)"
215281601;215281602;"LINESTRING (16.3010807 48.1727767, 16.3011615 48.1727048, 16.3021137 48.1718481, 16.3020688 48.1717882, 16.3020868 48.1717283, 16.3021227 48.1716744, 16.3021587 48.1716204, 16.3021587 48.1716144, 16.3022126 48.1715605, 16.3032546 48.1706799, 16.3033714 48.170578, 16.3036049 48.1703803, 16.3037846 48.1703504, 16.3039373 48.1703743, 16.3040631 48.1703983, 16.3041888 48.1704103, 16.3042427 48.1704163)"
215281602;215281603;"LINESTRING (16.3042427 48.1704163, 16.3043595 48.1704282, 16.3071982 48.1704163, 16.3074048 48.1704163, 16.3076563 48.1704222, 16.3080157 48.1704402, 16.3082852 48.1704582, 16.3090128 48.1705361, 16.3097045 48.1706319, 16.3110071 48.1708356, 16.3112406 48.1708656, 16.3115101 48.171279, 16.3115616862911 48.1713764301467)"
215281603;215281604;"LINESTRING (16.311564 48.1713808, 16.3116538 48.1715246, 16.3118605 48.1718541, 16.3124713 48.1728306, 16.3125701 48.1729863, 16.3128576 48.1734536, 16.3131091 48.173867, 16.3133876 48.1743043, 16.3134056 48.1743522, 16.3134325 48.174478, 16.3134325 48.174502)"
215281604;215281605;"LINESTRING (16.3134328199011 48.1745105521031, 16.3134415 48.1745798, 16.3134505 48.1746278, 16.3134595 48.1746697, 16.3134954 48.1747176, 16.3135493 48.1747715, 16.3136212 48.1748135, 16.313693 48.1748314, 16.3138008 48.1748674, 16.3138996 48.1748914, 16.3139805 48.1749632, 16.3141062 48.1749453)"
215281605;215281606;"LINESTRING (16.3141111100321 48.1749443632735, 16.3142949 48.1749093, 16.3146812 48.1747715, 16.315831 48.1743882, 16.316379 48.1742024, 16.3167293 48.1740587)"
215281606;215281607;"LINESTRING (16.3167303900602 48.1740582557543, 16.3170527 48.1739269, 16.3173402 48.1741845, 16.3173671 48.1742144, 16.3173851 48.1742384, 16.3173941 48.1742623, 16.3174659 48.1747715, 16.3175109 48.1750711, 16.3175558 48.1753586, 16.3175827 48.1755323, 16.3176187 48.1757899, 16.3176456 48.1759397, 16.3176636 48.1759936, 16.3176995 48.1760535, 16.3177354 48.1761254, 16.317969 48.1760655)"
